Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
02/15/2023,08121,7,Washington County,CO,97,1765,36,1762,38.1,1736,41.4,1677,44,675,64.4,1587,32.3,1586,34.3,66,8.1,1570,37.5,1520,39.9,608,58,806,50.8,806,50.8,804,51.2,789,51.9,623,61.6,417,68.6,285,45.7,217,52,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,4,4,4,3,8,8,8,7,4908,4627,816,4190,3811,1048,322,7,321,7.7,315,8.3,211,20.1
02/15/2023,37179,7,Union County,NC,96.8,199832,83.3,199206,87.9,190896,94.5,173056,95,42857,95,146939,61.3,146674,64.8,19834,39.8,140379,69.5,126840,71.8,31763,95,37662,25.6,37661,25.7,36993,26.4,34498,27.2,22251,32.3,10922,34.4,5321,23.9,2670,24.4,A,2,2,2,3,3,4,Metro,2,2,2,3,3,4,1,1,1,1,1,1,1,1,239859,226508,49892,202043,176616,31234,24107,10.6,23458,11.6,22204,12.6,8768,28.1
02/15/2023,72129,7,San Lorenzo Municipio,PR,97.8,30608,85,30550,88,28584,89.1,26216,88.3,6411,89.6,29009,80.6,28997,83.5,4033,80,27234,84.8,24964,84.1,6092,85.2,19870,68.5,19870,68.5,19784,72.6,18114,72.6,9944,78.2,4871,80,3523,35.4,2035,41.8,B,8,8,8,8,8,8,Metro,4,4,4,4,4,4,8,8,8,8,4,4,4,4,35989,34727,5040,32097,29687,7153,2776,8,2763,8.6,2704,9.1,1315,18.4
02/15/2023,05063,7,Independence County,AR,92.1,20200,53.4,20133,57,19562,61.7,18258,63.9,5682,83.7,17142,45.3,17111,48.5,1477,21.9,16674,52.6,15634,54.7,5042,74.2,7945,46.3,7941,46.4,7893,47.3,7701,49.3,5739,62.3,3604,71.5,2550,44.4,1858,51.6,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,37825,35311,6747,31722,28564,6791,2973,8.4,2956,9.3,2909,10.2,1814,26.7
02/15/2023,48047,7,Brooks County,TX,98.9,33143,95,33093,95,18834,95,9290,95,1297,95,7131,95,7129,95,2972,95,5391,94.5,4157,80.8,1105,84.5,1964,27.5,1964,27.5,1919,35.6,1826,43.9,1316,59.7,734,66.4,547,41.6,361,49.2,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,13,14,15,15,5,6,7,7,7093,6516,1373,5705,5143,1308,573,8.8,561,9.8,534,10.4,284,21.7
02/15/2023,47013,7,Campbell County,TN,97.8,20522,51.5,20505,54.5,20305,58.6,19541,61.5,6848,81.9,18054,45.3,18049,48,806,13.7,17895,51.7,17243,54.3,6262,74.9,8256,45.7,8256,45.7,8222,45.9,8131,47.2,6484,57.1,4086,65.3,2690,41.5,1941,47.5,D,13,13,13,14,14,15,Metro,1,1,1,2,2,3,15,15,15,15,3,3,3,3,39842,37628,5874,34637,31754,8362,2882,7.7,2871,8.3,2843,9,1769,21.2
02/15/2023,72049,7,Culebra Municipio,PR,97.8,1810,95,1808,95,1702,95,1609,95,378,95,1659,95,1658,95,181,76.7,1562,95,1477,95,347,88.7,988,59.6,988,59.6,987,63.2,925,62.6,556,73.4,252,72.6,232,41.7,115,45.6,A,4,4,4,4,4,4,Non-metro,8,8,8,8,8,8,4,4,4,3,8,8,8,7,1714,1647,236,1529,1411,391,107,6.5,107,7,104,7.4,41,10.5
02/15/2023,30075,7,Powder River County,MT,95.9,445,26.5,444,27.9,439,29.1,432,30.9,216,46.4,398,23.7,397,24.9,11,5.7,392,26,386,27.6,199,42.7,205,51.5,205,51.6,203,51.8,203,52.6,183,60,134,67.3,90,49.2,66,49.3,A,1,1,1,1,1,1,Non-metro,5,5,5,5,5,5,4,4,4,3,8,8,8,7,1682,1592,193,1510,1399,466,110,6.9,109,7.2,109,7.8,75,16.1
02/15/2023,41051,7,Multnomah County,OR,97.7,778663,95,767889,95,729646,95,684606,95,126774,95,675144,83.1,670927,87,73369,67.9,638233,89.7,597558,90.1,115200,95,419782,62.2,419676,62.6,405219,63.5,383016,64.1,182831,75,92504,80.3,123320,67.5,68981,74.6,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,12,12,12,12,4,4,4,4,812855,771266,108079,711785,663187,112877,230419,29.9,221616,31.1,211113,31.8,62745,55.6
02/15/2023,01031,7,Coffee County,AL,92.6,32343,61.8,32277,65.7,31674,71.5,29904,74.9,8932,95,25579,48.9,25566,52,1845,20.1,25134,56.7,23721,59.4,7394,81.9,8367,32.7,8367,32.7,8342,33.2,8146,34.3,6488,46.6,4322,58.5,2212,34.1,1738,40.2,C,9,10,9,10,10,12,Non-metro,5,6,5,6,6,8,10,10,10,10,6,6,6,6,52342,49147,9199,44289,39948,9031,2255,4.6,2249,5.1,2205,5.5,1345,14.9
02/15/2023,29081,7,Harrison County,MO,91.3,3537,42.3,3529,44.9,3481,49.3,3352,53,1451,76.2,2986,35.8,2983,38,145,9.5,2948,41.7,2838,44.8,1242,65.2,1372,45.9,1372,46,1367,46.4,1354,47.7,1139,58.3,792,63.8,551,48.4,437,55.2,C,9,9,9,9,9,11,Non-metro,5,5,5,5,5,7,11,11,11,10,7,7,7,6,8352,7854,1524,7067,6330,1905,666,8.5,665,9.4,660,10.4,466,24.5
02/15/2023,30001,7,Beaverhead County,MT,95.9,5729,60.6,5719,63.2,5597,66.5,5305,67.9,2001,94.9,5245,55.5,5242,58,358,29.1,5131,61,4884,62.5,1903,90.3,2862,54.6,2862,54.6,2852,55.6,2802,57.4,2124,68.3,1414,74.3,1023,48.2,740,52.3,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,8,8,8,7,8,8,8,7,9453,9044,1232,8412,7812,2108,1198,13.2,1189,14.1,1172,15,712,33.8
02/15/2023,38025,7,Dunn County,ND,92.7,1431,32.3,1419,34.7,1373,37.7,1329,40.1,470,65.8,1184,26.8,1183,29,56,7.3,1158,31.8,1127,34,402,56.3,516,43.6,516,43.6,509,44,501,44.5,389,55,261,64.9,171,44,134,51.3,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,7,7,7,6,7,7,7,6,4424,4086,772,3645,3314,714,253,6.2,252,6.9,245,7.4,150,21
02/15/2023,01023,7,Choctaw County,AL,92.6,10693,84.9,10675,89.5,10507,95,10084,95,3641,95,8628,68.5,8625,72.3,401,22.1,8530,77.3,8224,81.4,3051,95,3446,39.9,3446,40,3437,40.3,3396,41.3,2877,51.6,1865,61.1,1112,38.7,801,42.9,C,11,11,9,11,12,12,Non-metro,7,7,5,7,8,8,10,11,11,10,6,7,7,6,12589,11927,1818,11029,10109,2969,1049,8.8,1048,9.5,1028,10.2,679,22.9
02/15/2023,27025,7,Chisago County,MN,94.7,36185,64,35879,67.4,34493,71.4,32499,74.3,9828,95,33731,59.6,33567,63,3160,33.3,32320,66.9,30407,69.5,9176,95,19684,58.4,19681,58.6,19392,60,18635,61.3,13248,70.1,7077,77.1,8582,64.8,5335,75.4,A,2,2,2,3,3,4,Metro,2,2,2,3,3,4,4,4,4,3,4,4,4,3,56579,53240,9499,48279,43741,8941,10624,20,10460,21.7,10169,23.2,5312,59.4
02/15/2023,32019,7,Lyon County,NV,95.1,29063,50.5,28981,53.4,28383,57.4,27023,59.8,8853,72.6,25242,43.9,25204,46.5,1684,18.6,24701,49.9,23520,52.1,7882,64.7,10198,40.4,10196,40.5,10133,41,9907,42.1,7362,53.2,4693,59.5,3958,53.8,2873,61.2,C,9,9,9,9,10,10,Non-metro,5,5,5,5,6,6,11,11,11,10,7,7,7,6,57510,54239,9055,49470,45184,12191,5372,9.9,5333,10.8,5246,11.6,3266,26.8
02/15/2023,29039,7,Cedar County,MO,91.3,5337,37.2,5335,39.9,5287,43.7,5116,47,2220,65.2,4700,32.8,4700,35.1,188,7.6,4670,38.6,4512,41.4,2033,59.7,2379,50.6,2379,50.6,2379,50.9,2362,52.3,2050,62.3,1426,70.1,974,47.5,771,54.1,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,12,12,12,11,8,8,8,7,14349,13380,2486,12107,10894,3403,1006,7.5,1005,8.3,1000,9.2,710,20.9
02/15/2023,06079,7,San Luis Obispo County,CA,97.7,196557,69.4,194968,72.1,187234,74.6,175153,75,53182,90.1,177897,62.8,176970,65.5,17576,47.8,170266,67.9,159394,68.2,49361,83.6,117037,65.8,116995,66.1,115125,67.6,110798,69.5,72014,81.1,44522,90.2,45365,63,31256,70.2,B,6,7,7,7,7,8,Metro,2,3,3,3,3,4,8,8,8,8,4,4,4,4,283111,270357,36745,250862,233612,59051,56896,21,55839,22.3,54336,23.3,29717,50.3
02/15/2023,28035,7,Forrest County,MS,98.1,39317,52.5,39221,56.1,38281,60.8,35902,62.4,8166,78.4,34139,45.6,34077,48.8,2802,22.7,33295,52.8,31275,54.4,7575,72.8,13702,40.1,13702,40.2,13611,40.9,13271,42.4,9171,59,5299,70,3635,39.6,2407,45.4,D,13,13,13,14,14,15,Metro,1,1,1,2,2,3,15,15,15,15,3,3,3,3,74897,69893,12369,63009,57524,10412,3717,5.3,3691,5.9,3657,6.4,1972,18.9
02/15/2023,19041,7,Clay County,IA,97.3,9306,58.1,9266,61.8,9039,66.4,8560,69.2,3251,95,8606,53.7,8580,57.2,631,24,8379,61.6,7949,64.2,3077,90.9,4901,56.9,4901,57.1,4864,58,4765,59.9,3775,72.9,2524,82,2170,57.5,1655,65.6,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,4,8,8,8,8,16016,15005,2630,13610,12375,3386,2303,15.3,2286,16.8,2248,18.2,1526,45.1
02/15/2023,01093,7,Marion County,AL,92.6,13002,43.8,12995,46.2,12889,50.1,12448,52.9,4581,71.7,11142,37.5,11139,39.6,435,9.5,11056,42.9,10704,45.5,4146,64.9,4431,39.8,4431,39.8,4422,40,4386,41,3732,52.1,2527,61,1397,37.4,1067,42.2,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,10,11,11,10,6,7,7,6,29709,28137,4598,25745,23539,6389,1296,4.6,1294,5,1285,5.5,898,14.1
02/15/2023,21055,7,Crittenden County,KY,94.1,4145,47.1,4141,49.7,4081,53.8,3900,56.8,1403,74.6,3714,42.2,3710,44.5,209,14.2,3662,48.3,3501,51,1302,69.3,1672,45,1672,45.1,1668,45.5,1640,46.8,1321,56.5,878,67.4,606,45.9,434,49.4,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,11,11,11,11,7,7,7,7,8806,8334,1469,7584,6865,1880,666,8,662,8.7,653,9.5,427,22.7
02/15/2023,51071,7,Giles County,VA,78.2,8682,51.9,8670,54.7,8567,58.9,8185,61.5,2828,75.7,7704,46.1,7699,48.6,394,15.6,7609,52.3,7305,54.9,2613,69.9,2750,35.7,2750,35.7,2741,36,2703,37,2160,45.5,1339,51.2,1023,47.4,725,54.1,A,1,1,1,2,2,3,Metro,1,1,1,2,2,3,2,2,2,2,2,2,2,2,16720,15839,2528,14546,13311,3737,1098,6.9,1092,7.5,1082,8.1,681,18.2
02/15/2023,05137,7,Stone County,AR,92.1,5617,44.9,5609,47.2,5503,50,5243,51.8,2288,65.6,4883,39,4880,41,252,14.2,4814,43.8,4628,45.7,2100,60.2,2669,54.7,2669,54.7,2664,55.3,2635,56.9,2193,65.7,1520,72.4,1062,48.4,805,53,C,9,9,9,9,9,10,Non-metro,5,5,5,5,5,6,12,12,12,11,8,8,8,7,12506,11893,1774,10998,10119,3489,1093,9.2,1089,9.9,1081,10.7,732,21
02/15/2023,19001,7,Adair County,IA,97.3,3900,54.5,3884,57.6,3790,61.9,3581,64,1411,85.6,3616,50.6,3604,53.4,269,23.3,3521,57.5,3335,59.6,1325,80.4,2284,63.2,2284,63.4,2263,64.3,2208,66.2,1781,76.7,1135,85.7,1052,59.1,774,68.2,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,4,8,8,8,8,7152,6748,1155,6120,5593,1648,1140,16.9,1131,18.5,1113,19.9,741,45
02/15/2023,51109,7,Louisa County,VA,78.2,17908,47.6,17859,50.2,17732,54.4,16881,56.2,5791,75.9,15684,41.7,15667,44.1,799,14.5,15555,47.7,14868,49.5,5184,67.9,1589,10.1,1589,10.1,1572,10.1,1526,10.3,1213,12.2,741,14.3,834,68.8,584,78.8,B,5,5,5,5,5,7,Non-metro,5,5,5,5,5,7,5,5,5,5,5,5,5,5,37591,35562,5512,32598,30050,7630,1109,3.1,1105,3.4,1083,3.6,626,8.2
02/15/2023,26131,7,Ontonagon County,MI,94.2,4394,76.8,NA,NA,NA,NA,NA,NA,NA,NA,4098,71.6,4096,73.5,142,25.1,4054,76.2,3954,79,1914,88.9,2613,63.8,2613,63.8,2603,64.2,2568,64.9,2189,69.5,1451,75.8,1115,50.9,826,56.9,A,3,3,1,3,3,4,Non-metro,7,7,5,7,7,8,4,4,4,3,8,8,8,7,5720,5570,565,5323,5005,2154,1161,20.8,1157,21.7,1143,22.8,750,34.8
02/15/2023,01115,7,St. Clair County,AL,92.6,43037,48.1,42969,51,42090,55.2,40021,57.7,12294,81.5,36226,40.5,36193,42.9,2281,15.2,35561,46.6,33912,48.9,10966,72.7,14426,39.8,14423,39.9,14368,40.4,14122,41.6,11147,53,6956,63.4,4240,38,3022,43.4,B,5,5,5,5,5,7,Metro,1,1,1,1,1,3,6,7,7,6,2,3,3,2,89512,84312,14976,76282,69336,15083,4707,5.6,4696,6.2,4616,6.7,2763,18.3
02/15/2023,51630,7,Fredericksburg city,VA,78.2,14641,50.4,14632,54,14545,59,13781,60.2,3436,95,11910,41,11903,43.9,614,14.6,11861,48.1,11289,49.3,2664,76.9,609,5.1,608,5.1,606,5.1,591,5.2,368,6.5,173,6.5,164,44.6,104,60.1,C,9,9,9,9,9,11,Metro,1,1,1,1,1,3,9,9,9,9,1,1,1,1,29036,27084,4201,24652,22883,3462,848,3.1,846,3.4,832,3.6,462,13.3
02/15/2023,48391,7,Refugio County,TX,98.9,4255,61.2,4250,64.8,4152,69.9,3865,71.4,1386,85.7,3750,54,3749,57.2,323,28.4,3675,61.9,3426,63.3,1255,77.6,1767,47.1,1767,47.1,1760,47.9,1747,51,1438,61.4,864,68.8,579,40.3,402,46.5,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,15,15,16,15,7,7,8,7,6948,6554,1139,5936,5415,1617,542,8.3,541,9.1,535,9.9,328,20.3
02/15/2023,13107,7,Emanuel County,GA,88.8,10755,47.5,10747,50.9,10587,55.9,10138,59.5,2988,80.1,9391,41.5,9387,44.4,473,11.6,9289,49.1,8914,52.3,2796,75,3412,36.3,3412,36.3,3403,36.6,3358,37.7,2537,47.8,1595,57,819,32.3,593,37.2,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,14,14,14,14,6,6,6,6,22646,21122,4090,18924,17032,3729,945,4.5,939,5,927,5.4,554,14.9
02/15/2023,17099,7,LaSalle County,IL,97.9,70247,64.6,69976,68.2,67451,71.8,63096,73.8,19196,91.3,65166,60,65010,63.3,6308,36.9,62757,66.8,58702,68.6,18171,86.4,37301,57.2,37297,57.4,36966,58.9,35641,60.7,25501,72.5,14915,82.1,14801,58,10021,67.2,B,6,6,6,7,7,8,Non-metro,6,6,6,7,7,8,8,8,8,8,8,8,8,8,108669,102644,17106,93928,85538,21033,16946,16.5,16794,17.9,16492,19.3,9571,45.5
02/15/2023,06005,7,Amador County,CA,97.7,23759,59.8,23710,62.2,23289,65,22341,66.2,9683,88.5,20196,50.8,20165,52.9,1095,24.9,19847,55.4,19070,56.5,8402,76.8,11720,58,11720,58.1,11665,58.8,11445,60,9162,66.7,6025,71.7,4981,54.4,3681,61.1,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,12,12,12,11,8,8,8,7,39752,38140,4398,35819,33742,10945,6462,16.9,6435,18,6365,18.9,4325,39.5
02/15/2023,38017,7,Cass County,ND,92.7,136416,75,134050,79.2,126571,82.6,117912,83.7,24376,95,117159,64.4,116227,68.6,13830,48.7,110129,71.9,102397,72.6,21384,94.3,60869,52,60863,52.4,58793,53.4,55389,54.1,30228,68.4,16338,76.4,18077,59.8,11503,70.4,A,2,3,3,3,3,4,Metro,2,3,3,3,3,4,4,4,4,3,4,4,4,3,181923,169324,28370,153251,140954,22672,34888,20.6,33624,21.9,31875,22.6,13675,60.3
02/15/2023,30043,7,Jefferson County,MT,95.9,7329,60,7299,62.6,7094,66.3,6691,68.8,2549,93.8,6446,52.7,6435,55.2,541,28.2,6262,58.5,5894,60.6,2284,84,3688,57.2,3688,57.3,3641,58.1,3508,59.5,2766,68.4,1732,75.8,1602,57.9,1145,66.1,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,3,8,8,8,7,12221,11652,1920,10702,9732,2718,1828,15.7,1798,16.8,1738,17.9,1059,39
02/15/2023,36065,7,Oneida County,NY,97.5,163097,71.3,162546,75.3,156941,79.9,146526,81.4,43417,95,148386,64.9,147999,68.6,14710,41.1,142842,72.7,133289,74.1,39146,89.3,85856,57.9,85848,58,85096,59.6,82236,61.7,55375,73,31501,80.5,27696,50,18837,59.8,C,10,11,11,11,11,12,Metro,2,3,3,3,3,4,12,12,12,12,4,4,4,4,228671,215804,35831,196544,179973,43844,33652,15.6,33219,16.9,32479,18,18153,41.4
02/15/2023,39053,7,Gallia County,OH,98.6,15979,53.4,15963,56.8,15644,61.6,14914,64.6,5080,88.1,14419,48.2,14412,51.3,864,17.2,14151,55.7,13548,58.7,4795,83.2,6952,48.2,6952,48.2,6914,48.9,6801,50.2,5233,60.7,3204,66.8,2337,44.7,1653,51.6,B,5,6,5,6,6,8,Non-metro,5,6,5,6,6,8,7,7,8,7,7,7,8,7,29898,28101,5013,25388,23088,5766,2653,9.4,2629,10.4,2580,11.2,1563,27.1
02/15/2023,17061,7,Greene County,IL,97.9,6147,47.4,6135,50,6019,53.8,5760,56.5,2029,78.1,5815,44.8,5807,47.3,327,15.8,5708,51,5480,53.7,1960,75.4,2919,50.2,2917,50.2,2905,50.9,2862,52.2,2225,62,1426,72.8,981,44.1,752,52.7,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,12969,12274,2074,11198,10200,2598,975,7.9,973,8.7,964,9.5,664,25.6
02/15/2023,48019,7,Bandera County,TX,98.9,14417,62.4,14400,65.1,14139,68.5,13495,69.9,5663,87.9,12026,52,12019,54.3,704,24.9,11834,57.3,11315,58.6,4793,74.4,5465,45.4,5464,45.5,5437,45.9,5347,47.3,4524,54.3,2923,61,2142,47.3,1549,53,C,10,10,9,10,10,11,Metro,2,2,1,2,2,3,11,11,11,10,3,3,3,2,23112,22134,2829,20649,19305,6439,2385,10.8,2375,11.5,2344,12.1,1545,24
02/15/2023,20057,7,Ford County,KS,93.9,18443,54.9,18403,59.8,17769,66.3,16109,68.3,3472,91.2,16234,48.3,16217,52.7,1811,25.3,15750,58.8,14406,61,3204,84.1,6447,39.7,6446,39.7,6388,40.6,6135,42.6,4183,60.3,2293,71.6,1839,44,1267,55.3,D,13,14,13,14,14,16,Non-metro,5,6,5,6,6,8,14,15,15,15,6,7,7,7,33619,30761,7162,26788,23599,3809,1156,3.8,1142,4.3,1114,4.7,522,13.7
02/15/2023,27077,7,Lake of the Woods County,MN,94.7,2276,60.9,2272,63.8,2223,67.4,2126,69.8,920,95,2132,57,2128,59.8,136,26.4,2082,63.1,1992,65.4,858,90.4,1266,59.4,1266,59.5,1254,60.2,1228,61.6,999,70.1,654,76.2,546,54.7,390,59.6,A,2,2,1,2,3,4,Non-metro,6,6,5,6,7,8,4,4,4,3,8,8,8,7,3740,3561,515,3297,3046,949,570,16,563,17.1,556,18.3,361,38
02/15/2023,13181,7,Lincoln County,GA,88.8,4282,54.1,4280,57,4218,60.8,4041,62.7,1477,76,3774,47.6,3774,50.3,183,17.2,3730,53.7,3591,55.7,1337,68.8,1606,42.6,1606,42.6,1604,43,1579,44,1262,52.9,810,60.6,520,41.2,370,45.7,C,9,10,9,10,10,11,Metro,1,2,1,2,2,3,11,11,11,10,3,3,3,2,7921,7509,1065,6940,6444,1944,600,8,600,8.6,596,9.2,375,19.3
02/15/2023,48259,7,Kendall County,TX,98.9,34646,73,34517,76.4,33389,81.9,31091,85.3,9879,95,29996,63.2,29939,66.3,2859,32.9,29036,71.2,27080,74.3,8756,95,13823,46.1,13823,46.2,13676,47.1,13283,49.1,9732,59.6,5887,67.2,4762,48.9,3260,55.4,A,2,3,2,3,3,4,Metro,2,3,2,3,3,4,3,3,3,3,3,3,3,3,47431,45154,8691,40785,36463,9152,6250,13.8,6164,15.1,6011,16.5,3360,36.7
02/15/2023,08013,7,Boulder County,CO,97,296266,90.8,291475,93.4,275375,95,255001,95,52569,95,269317,82.6,266395,85.4,34460,73.2,251579,87.3,231935,87.5,49745,95,185148,68.7,184898,69.4,178800,71.1,167549,72.2,89914,84.3,45036,90.5,65627,73,36129,80.2,A,4,4,4,4,4,4,Metro,4,4,4,4,4,4,4,4,4,4,4,4,4,4,326196,312035,47073,288247,264962,48358,107764,34.5,104229,36.2,99368,37.5,35083,72.5
02/15/2023,22071,7,Orleans Parish,LA,96.9,329532,84.5,327162,89,310717,92,288710,92.3,58354,95,282619,72.4,281377,76.5,29512,53.8,269613,79.9,251865,80.5,55172,90.9,140926,49.9,140889,50.1,139555,51.8,135040,53.6,78300,66.6,40742,73.8,41693,53.2,25339,62.2,D,15,15,16,15,16,16,Metro,3,3,4,3,4,4,15,16,16,15,3,4,4,3,390144,367710,54846,337623,312864,60701,55549,15.1,54734,16.2,53669,17.2,21128,34.8
02/15/2023,27165,7,Watonwan County,MN,94.7,6893,63.3,6836,67.7,6487,71.3,6013,72.8,1951,87.3,6541,60,6519,64.5,737,39.8,6222,68.4,5782,70.1,1937,86.7,3859,59,3859,59.2,3814,61.3,3666,63.4,2660,77.8,1651,85.2,1602,60.2,1174,71.1,C,10,10,10,11,11,12,Non-metro,6,6,6,7,7,8,12,12,12,12,8,8,8,8,10897,10104,1850,9101,8254,2234,1722,17,1698,18.7,1652,20,1043,46.7
02/15/2023,38101,7,Ward County,ND,92.7,41576,61.5,41282,66.1,39927,70.9,37665,73,8493,95,36115,53.4,36027,57.7,3013,27.7,34931,62,33014,64,7565,84.8,14665,40.6,14661,40.7,14470,41.4,13935,42.2,8996,61.1,5554,73.4,4113,45.7,2950,53.1,B,6,6,5,6,6,8,Non-metro,6,6,5,6,6,8,7,7,7,7,7,7,7,7,67641,62457,10886,56302,51571,8925,6344,10.2,6238,11.1,6075,11.8,3311,37.1
02/15/2023,13215,7,Muscogee County,GA,88.8,109298,55.8,109003,59.9,105777,65.1,98163,66.6,27120,95,92079,47,91999,50.6,8528,24.7,89607,55.1,83471,56.6,23960,89.1,39966,43.4,39963,43.4,39633,44.2,38379,46,27566,58.2,15836,66.1,11668,42.3,7760,49,D,13,14,13,14,14,16,Metro,1,2,1,2,2,4,15,15,15,15,3,3,3,3,195769,181919,34561,162513,147358,26880,15391,8.5,15220,9.4,14844,10.1,7775,28.9
02/15/2023,45025,7,Chesterfield County,SC,93,21831,47.8,21814,50.6,21424,54.7,20365,57.1,6836,78.7,17731,38.8,17726,41.1,1126,15.2,17451,44.6,16600,46.5,5748,66.2,7513,42.4,7513,42.4,7491,42.9,7360,44.3,5974,55.4,3667,63.8,2257,37.8,1588,43.3,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,15,15,15,14,7,7,7,6,45650,43093,7416,39163,35677,8685,2934,6.8,2926,7.5,2889,8.1,1714,19.7
02/15/2023,48045,7,Briscoe County,TX,98.9,732,47.3,731,49.9,724,53.8,700,56.3,320,79.2,662,42.8,661,45.1,24,10.9,658,48.9,637,51.2,308,76.2,356,53.8,356,53.9,356,54.1,355,55.7,304,65.4,222,72.1,142,46.7,120,54.1,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,12,12,12,11,8,8,8,7,1546,1465,221,1345,1244,404,137,9.4,137,10.2,137,11,104,25.7
02/15/2023,45051,7,Horry County,SC,93,244937,69.2,244421,72.3,239751,76.4,229332,78.6,94145,95,209100,59.1,208819,61.8,12763,27.6,205008,65.3,196056,67.2,82077,92.4,99758,47.7,99753,47.8,99339,48.5,97538,49.8,80976,59.5,55486,67.6,36739,45.4,28264,50.9,C,10,10,9,11,11,12,Metro,2,2,1,3,3,4,11,11,11,11,3,3,3,3,354081,338165,46283,313762,291882,88809,44375,13.1,44164,14.1,43692,15,30312,34.1
02/15/2023,05031,7,Craighead County,AR,92.1,64372,58.3,64158,62.5,61684,67.2,57083,69,13488,87.4,54629,49.5,54544,53.2,5795,29.2,52695,57.4,48749,58.9,12098,78.4,24128,44.2,24125,44.2,23888,45.3,23056,47.3,15270,63.6,9080,75.1,7387,48.4,5058,55.7,D,13,14,13,14,14,15,Metro,1,2,1,2,2,3,15,15,15,15,3,3,3,3,110332,102572,19816,91830,82756,15424,8563,8.3,8500,9.3,8310,10,4301,27.9
